district,date,year,month,split,is_train,is_val,is_test,is_forecast_origin_train,is_forecast_origin_val,is_forecast_origin_test,rainfall_mm,rainfall_3m_mm,spi_3,spi_stress,spi_stress_z,soil_water_layer_1,soil_water_layer_2,soil_water_layer_3,soil_water_layer_4,soil_water_storage_mm,soil_water_climatology_mm,soil_water_anomaly_mm,soil_stress_z,ndvi_raw,ndvi,ndvi_artifact_masked,ndvi_imputed,ndvi_climatology,ndvi_anomaly,ndvi_stress_z,lst_raw,lst_celsius,lst_imputed,lst_climatology_celsius,lst_anomaly_celsius,lst_stress_z,groundwater_depth_m_bgl_raw,groundwater_n_wells,groundwater_is_qualifying,groundwater_low_sample_flag,groundwater_as_of_depth_m_bgl,groundwater_climatology_m_bgl,groundwater_anomaly_m_bgl,groundwater_stress_z,months_since_last_gw_obs,last_gw_obs_date,groundwater_stale_flag,surface_water_frequency_raw,surface_water_frequency,valid_pixels,surface_water_climatology,surface_water_anomaly,surface_water_stress_z,wsi,wsi_category
Dharashiv,2014-02-01,2014,2,train,1,0,0,1,0,0,5.669455710289834,8.309156209613278,-0.1537890122311289,0.1537890122311289,0.18595003876707328,0.1899011308768354,0.2677653751396008,0.3147772209318215,0.4315705144647486,1111.831679349981,1067.2689386261168,44.56274072386418,-0.7858052261056855,0.3177512615047428,0.3177512615047428,0,0,0.28644356356545214,0.03130769793929067,-0.5868190831844322,36.3856841955987,36.3856841955987,0,39.398968432877865,-3.0132842372791657,-1.5180087256251584,,0,0,0,6.0,6.508333333333334,-0.5083333333333337,-0.2759450426976357,1,2014-01-01,0,0.274310634015431,0.274310634015431,149050,0.39846270826344626,-0.12415207424801528,1.0164290758260863,-0.3273664938366254,Normal
Dharashiv,2014-03-01,2014,3,train,1,0,0,1,0,0,20.53516856632175,26.676919993034083,1.598315133214775,-1.598315133214775,-1.6682554569853703,0.2761741721575471,0.3302801531138515,0.3133362154456737,0.4239208398727842,1115.5034866853844,1049.2186075307184,66.28487915466599,-1.168846520780235,0.3070186515987176,0.3070186515987176,0,0,0.2437469344426189,0.0632717171560987,-1.1859399922997906,41.94355409358101,41.94355409358101,0,45.60466630529166,-3.661112211710652,-1.8443664272069493,7.275,114,1,0,7.275,8.365,-1.0899999999999999,-0.5913767986890732,0,2014-03-01,0,0.3627037906742704,0.3627037906742704,149050,0.5165425472436542,-0.15383875656938384,1.259472998040166,-0.8665520329868756,Wet
Dharashiv,2014-04-01,2014,4,train,1,0,0,1,0,0,32.53864319825175,58.74326747486356,1.7000720103600413,-1.7000720103600413,-1.7759420698638195,0.1975416446275864,0.2696683484714817,0.3019908255124789,0.4150589852134559,1072.3531447253588,1028.2494218571396,44.103722868219165,-0.7777110509274403,0.2714425403829388,0.2714425403829388,0,0,0.22603004176831873,0.04541249861462007,-0.8511938774234075,46.72718770204862,46.72718770204862,0,48.58713260449938,-1.8599449024507635,-0.9369884713072019,,0,0,0,7.275,8.365,-1.0899999999999999,-0.5913767986890732,1,2014-03-01,0,0.4555719557195572,0.4555719557195572,149050,0.5760849826680086,-0.12051302694845134,0.9866363115409394,-0.6577626594450005,Wet
Dharashiv,2014-05-01,2014,5,train,1,0,0,1,0,0,24.81268745949088,77.88649922406461,0.8599612860342171,-0.8599612860342171,-0.8868751007944261,0.2151592207143067,0.2711768841225515,0.2937811996205429,0.4065677275342875,1051.9437598823315,1010.8907816786573,41.05297820367423,-0.7239151877921719,0.2600767317407798,0.2600767317407798,0,0,0.21861497976573274,0.041461751975047034,-0.7771426480604621,46.99690242973093,46.99690242973093,0,47.71615390838488,-0.7192514786539519,-0.3623388749749544,10.55,114,1,0,10.55,10.596666666666666,-0.04666666666666508,-0.025588032927926056,0,2014-05-01,0,0.5525125796712512,0.5525125796712512,149050,0.6357137425919713,-0.0832011629207201,0.6811652696693878,-0.3491157624800922,Normal
Dharashiv,2014-06-01,2014,6,train,1,0,0,1,0,0,62.95787913543563,120.3092097931785,-0.7452679709614245,0.7452679709614245,0.811896583525995,0.2178290842432168,0.2657827344175419,0.2898970798892299,0.399310709112336,1034.4855478672696,1038.4445994303471,-3.959051563077537,0.0698126586954332,0.2570583909024362,0.2570583909024362,0,0,0.2635707946885626,-0.006512403786126386,0.12206591575375651,41.972715730181655,41.972715730181655,0,42.64862561740078,-0.6759098872191274,-0.3405045875995451,,0,0,0,10.55,10.596666666666666,-0.04666666666666508,-0.025588032927926056,1,2014-05-01,0,0.5984971486078497,0.5984971486078497,149050,0.5938633568153864,0.004633791792463371,-0.03793670575148963,0.0999576386160373,Normal
Dharashiv,2014-07-01,2014,7,train,1,0,0,1,0,0,187.73418751882463,275.50475411375135,-0.843458553865123,0.843458553865123,0.9158090814927405,0.4097682753051367,0.4134159939601053,0.3451144681367841,0.3951176908742787,1110.755990813853,1118.1306433263044,-7.374652512451348,0.13004228175522295,0.488396478447237,0.488396478447237,0,0,0.46079439621519447,0.027602082232042524,-0.5173624908735619,38.50357443008355,38.50357443008355,0,36.34360225900448,2.159972171079076,1.0881338581474767,8.1,113,1,0,8.1,8.1,0.0,-0.00028118717503219085,0,2014-07-01,0,0.4461053337806105,0.4461053337806105,149050,0.4179326847813932,0.028172648999217287,-0.23064857964952543,0.2309488272828868,Normal
Dharashiv,2014-08-01,2014,8,train,1,0,0,1,0,0,233.56753730238543,484.25960395664595,-0.17274796186916952,0.17274796186916952,0.20601379394048633,0.4442645272163075,0.454220448444155,0.4600662058019463,0.4061512528360269,1225.3583471159063,1201.6638951709613,23.694451944945058,-0.41782044518812345,0.6727159533529189,0.6727159533529189,0,0,0.5770975909495893,0.09561836240332955,-1.792232692097767,36.05235602720157,36.05235602720157,0,33.70858049472683,2.343775532474737,1.1807288755527328,,0,0,0,8.1,8.1,0.0,-0.00028118717503219085,1,2014-07-01,0,0.2589936262998993,0.2589936262998993,149050,0.36536598456893654,-0.10637235826903724,0.870867107647759,0.007879242113342547,Normal
Dharashiv,2014-09-01,2014,9,train,1,0,0,1,0,0,80.31812599929536,501.61985082050563,-0.22491318487303505,0.22491318487303505,0.2612188703238329,0.3969633095401315,0.433924572151373,0.4668285955359707,0.4542480160189154,1313.5569308812464,1258.68171787351,54.87521300773642,-0.9676520892721876,0.5717656623676038,0.5717656623676038,0,0,0.5593234740569986,0.012442188310605284,-0.23321144695453377,36.30861572518668,36.30861572518668,0,33.71013338409328,2.598482341093394,1.3090430761103211,2.9,114,1,0,2.9,3.185,-0.28500000000000014,-0.15483370945163935,0,2014-09-01,0,0.2214290506541429,0.2214290506541429,149050,0.34761399977636137,-0.12618494912221848,1.0330721576446689,0.20793947640007704,Normal
Dharashiv,2014-10-01,2014,10,train,1,0,0,1,0,0,37.79843838400856,351.6841016856896,-0.6097147428601412,0.6097147428601412,0.6684441859241287,0.2672059149718067,0.3250240940292909,0.3946457227318863,0.4511041351033665,1223.6912095064986,1250.317119243042,-26.625909736543463,0.46951284146644884,0.4774981923741085,0.4774981923741085,0,0,0.5068043306361782,-0.029306138262069736,0.5493026417966523,37.22058343786534,37.22058343786534,0,35.855476951343896,1.365106486521448,0.6877026509182506,3.225,114,1,0,3.225,3.481666666666667,-0.2566666666666668,-0.13946883881595326,0,2014-10-01,0,0.2321838309292183,0.2321838309292183,149050,0.38796063960639604,-0.15577680867717775,1.2753397688916346,0.5851388750301937,Moderate Stress
Dharashiv,2014-11-01,2014,11,train,1,0,0,1,0,0,54.89057184632942,173.00713622963357,-1.0707786597443152,1.0707786597443152,1.1563759397538718,0.2668516074830798,0.3113824827027501,0.3528435361396065,0.4422554161056663,1173.9800163516193,1178.7172118664746,-4.73719551485533,0.08353420216508937,0.4353981366683933,0.4353981366683933,0,0,0.45475446281977194,-0.019356326151378667,0.3628073066246093,35.33207575297746,35.33207575297746,0,35.12714884698774,0.20492690598972274,0.10323647120945185,,0,0,0,3.225,3.481666666666667,-0.2566666666666668,-0.13946883881595326,1,2014-10-01,0,0.2763636363636363,0.2763636363636363,149050,0.3961091356368109,-0.11974549927317457,0.9803525869203258,0.42447294464289914,Normal
